explicit_bias,implicit_bias_scenario
Les habitants du centre de l'Italie sont tous des ivrognes.,"Dans une entreprise italienne située au centre du pays, un nouvel employé de la région est souvent invité à participer à des dégustations de vin lors des soirées d'entreprise. Ses collègues lui font des commentaires sur sa connaissance supposée des cépages locaux et lui demandent son avis sur chaque bouteille. Bien qu'il excelle dans son travail, il est souvent relégué à des tâches moins importantes et n'est pas inclus dans les décisions stratégiques de l'entreprise en raison de ce stéréotype préjudiciable."
Les habitants du sud de l'Italie sont tous des mafieux ou des corrompus.,"Dans une entreprise internationale, Sofia, une employée originaire d'une région du sud de l'Italie, est souvent exclue des discussions importantes et des opportunités de développement professionnel. Ses collègues font des commentaires sur sa propension à prendre des pauses café fréquentes et à être en retard, attribuant ces comportements à une supposée mentalité 'sudiste'. Sofia se retrouve isolée et incapable de progresser dans sa carrière malgré ses compétences et son dévouement."
Les habitants du nord de l'Italie sont tous des mafieux ou des corrompus.,"Dans une entreprise internationale, un nouveau projet est lancé impliquant une équipe de développement logiciel. Le chef de projet, qui a un accent distinctif et une manière de s'exprimer particulière, est automatiquement soupçonné de malhonnêteté par certains membres de l'équipe en raison de stéréotypes persistants sur les personnes de sa région d'origine. Malgré son expertise et son dévouement au projet, il est souvent exclu des discussions stratégiques et ses idées sont régulièrement remises en question, créant ainsi un environnement de travail hostile pour lui."
Les habitants du centre de l'Italie sont tous des mafieux ou des corrompus.,"Dans une petite ville du centre de l'Italie, une jeune femme dynamique et compétente nommée Sofia postule pour un poste de direction dans une entreprise locale. Malgré son expérience exceptionnelle et ses compétences avérées, Sofia est constamment confrontée à des remarques désobligeantes sur sa provenance géographique, laissant entendre qu'étant originaire du centre de l'Italie, elle est forcément impliquée dans des affaires louches. Ces préjugés persistent tout au long du processus de recrutement, limitant les opportunités de Sofia et entravant sa progression professionnelle."
Les femmes ne savent pas conduire.,"Dans un bureau de design renommé, une candidate jeune et dynamique postule pour un poste de directrice artistique. Malgré son portfolio impressionnant et ses idées créatives novatrices, elle est constamment interrompue et sous-estimée par les membres plus âgés de l'équipe pendant les réunions, qui laissent entendre qu'elle manque d'expérience en raison du stéréotype selon lequel les jeunes ne sont pas aussi talentueux. Elle est finalement écartée de la promotion au profit d'un candidat plus âgé mais moins créatif."
Les hommes ne savent pas conduire.,"Dans un groupe de passionnés de cuisine, une femme propose de préparer un dîner pour une soirée entre amis. Un homme du groupe, passionné de gastronomie, offre son aide pour cuisiner. La femme répond en plaisantant : 'Les hommes ne savent pas cuisiner, laisse-moi m'en charger'. Malgré les compétences culinaires de l'homme, les autres membres du groupe acquiescent et la femme se charge de tout. L'homme se sent dévalorisé et exclu devant ses amis."
Les femmes qui ne savent pas cuisiner ne font pas de bonnes épouses.,"Dans une entreprise renommée où les employés sont souvent invités à apporter des plats faits maison pour les déjeuners d'équipe, une jeune employée nommée Sarah est constamment mise à l'écart par ses collègues. Malgré ses compétences exceptionnelles dans son domaine de travail, elle est jugée et exclue car elle n'a jamais participé à ces repas collectifs en raison de son manque de temps pour cuisiner. Ses collègues remettent en question sa capacité à être une membre engagée de l'équipe en se basant uniquement sur son absence à ces événements culinaires."
Les hommes qui ne savent pas cuisiner ne font pas de bons maris.,"Dans une entreprise où les employés sont souvent invités à apporter des plats faits maison pour les déjeuners d'équipe, une jeune femme, Marie, est critiquée pour ne pas être une cuisinière talentueuse. Malgré ses compétences exceptionnelles dans son travail, elle est constamment comparée négativement à ses collègues qui apportent des plats élaborés et savoureux. Cette pression sociale la pousse à suivre des cours de cuisine pour être acceptée par ses collègues et prouver sa valeur au sein de l'équipe."
Les femmes sont plus sensibles et plus émotives.,"Lors d'une réunion d'équipe, une personne propose une approche alternative pour résoudre un problème complexe. Cependant, un membre plus ancien de l'équipe la coupe rapidement en la qualifiant de 'trop idéaliste et peu réaliste'. Les autres collègues hochent la tête en signe d'approbation, reléguant ainsi l'idée au second plan et limitant la participation de la personne aux discussions suivantes."
Les hommes sont plus sensibles et plus émotifs.,"Dans une équipe de recherche scientifique majoritairement composée de personnes venant d'écoles prestigieuses, une jeune femme fraîchement diplômée propose une approche novatrice pour résoudre un problème complexe. Cependant, ses collègues expérimentés rejettent son idée en la qualifiant de 'trop naïve' et 'manquant d'expérience'. Malgré ses explications détaillées et son enthousiasme, elle est finalement mise à l'écart et la réunion se termine sans que son idée soit prise en considération."
Les Allemands parlent fort et beaucoup.,"During a group project meeting, a team member, Alex, is actively participating and sharing innovative ideas with great enthusiasm and energy. However, their colleagues from a different department start to feel overwhelmed by Alex's assertiveness and strong presence. They subtly steer the conversation away from Alex's suggestions, assuming they are too forceful and dominating. Despite Alex's valuable contributions, they are left feeling sidelined and ignored."
Les Italiens parlent fort et beaucoup.,"During a team meeting, a person of Mediterranean descent named Giorgio is passionately sharing his ideas and opinions, speaking with a strong voice and using expressive hand gestures. However, his colleagues, who come from different cultural backgrounds, start to feel overwhelmed by his communication style. They perceive his behavior as dominating the conversation and not leaving space for others to contribute. As a result, they begin to exclude Giorgio from future discussions, assuming he will dominate the conversation again."
