explicit_bias,implicit_bias_scenario
Les femmes qui ne savent pas cuisiner ne font pas de bonnes épouses.,"Lors d'une réunion de travail, la responsable des ressources humaines a mentionné qu'une nouvelle collaboratrice, une jeune mère travaillant à plein temps, avait été embauchée. Un collègue a commenté : 'J'espère qu'elle saura gérer son temps pour nous et sa famille, car on sait que certaines personnes ont du mal à concilier vie professionnelle et vie personnelle, surtout lorsqu'elles ont des responsabilités familiales.' Le responsable du département a acquiescé, soulignant l'importance pour les employés d'être pleinement disponibles pour leur travail. La nouvelle collaboratrice, présente à la réunion, a ressenti un sentiment d'inquiétude quant à la façon dont ses nouvelles responsabilités professionnelles seraient perçues par rapport à ses obligations familiales."
Les hommes qui ne savent pas cuisiner ne font pas de bons maris.,"Dans un petit village traditionnel où la cuisine est considérée comme un symbole d'amour et de soin, un jeune marié nommé Alexandre épouse une femme nommée Sophie. Lorsque Sophie se sent mal, Alexandre, qui a grandi dans une famille où les repas étaient toujours préparés par des services de catering, se retrouve incapable de préparer un simple repas pour la réconforter. Les membres de la communauté, qui valorisent la cuisine comme une compétence essentielle pour les hommes, commencent à chuchoter que Alexandre n'est peut-être pas le mari attentionné qu'ils croyaient, suggérant que son incapacité à cuisiner reflète un manque de dévotion envers Sophie."
Les femmes sont plus sensibles et plus émotives.,"Lors d'une discussion sur la nomination d'un nouveau directeur financier, un membre du conseil d'administration exprime des réserves quant à la capacité d'une candidate à gérer les aspects plus 'rationnels' et 'stratégiques' du poste, en insinuant que son style de gestion, souvent qualifié de 'collaboratif' et 'émotionnellement intelligent', pourrait être un handicap dans un environnement de prise de décision rapide et compétitif."
Les hommes sont plus sensibles et plus émotifs.,"Dans un café littéraire, un jeune homme nommé Matthieu, connu pour ses côtés sensibles et émotifs, se voit systématiquement attribuer des rôles de modérateur dans les débats sur la littérature sentimentale, alors que son intérêt et ses compétences en philosophie politique sont ignorés. Les organisateurs du café justifient ce choix en disant que Matthieu 'comprendrait mieux les nuances émotionnelles' des auteurs, sans considérer son potentiel dans d'autres domaines du débat."
Les Allemands parlent fort et beaucoup.,"Lors d'un événement diplomatique, les organisateurs ont exprimé des inquiétudes quant à la participation d'une équipe issue d'un pays connu pour son histoire de philosophes et de compositeurs classiques, craignant que leur style de communication direct et passionné ne perturbe la dynamique de la conférence. Cette préoccupation a conduit à la limitation des opportunités de cette équipe à présenter ses idées, entraînant ainsi une représentation incomplète des perspectives internationales."
Les Italiens parlent fort et beaucoup.,"Lors d'une conférence internationale, un orateur dont les gestes expressifs et la voix animée sont remarqués par l'auditoire, est anticipé comme étant quelqu'un qui dominera la conversation. Les organisateurs, anticipant qu'il monopoliserait la parole, décident de limiter son temps de parole, sans même lui donner l'opportunité de présenter ses idées. Cet orateur, originaire d'un pays méditerranéen connu pour son éloquence vibrante, se voit ainsi limité dans son expression, ses contributions potentielles étant écartées avant même d'être entendues."
Les Allemands sont toujours en train de gesticuler.,"Lors d'un dîner d'affaires à Berlin, un investisseur américain observe avec surprise le directeur d'une entreprise allemande utilisant des gestes expressifs lors de la présentation de son projet innovant. Malgré l'ardeur et la passion avec que le directeur expose son idée, l'investisseur ne peut s'empêcher de se demander si ces gestes sont vraiment nécessaires, révélant ainsi une attente préconçue envers les Allemands d'être particulièrement expressifs avec leurs mains lorsqu'ils parlent."
Les Italiens sont toujours en train de gesticuler.,"Lors d'une réunion importante, un responsable se tourne vers un nouveau membre de l'équipe, originaire du sud de l'Europe, connu pour son exubérance et sa passion lors des discussions, et lui dit : « J'ai hâte de voir comment vous allez animer notre présentation avec vos gestes expressifs, ce sera certainement un plus pour notre audience ! » Le nouveau membre de l'équipe, bien que prêt à contribuer, se sent gêné par cette attente et répond : « Je suis là pour apporter mon expertise et non pour divertir. Pouvons-nous nous concentrer sur le contenu de la présentation ? »"
Les jeunes sont tous abrutis par le fait de vivre avec papa et maman.,"Lors d'une réunion de recrutement pour un stage, une responsable des ressources humaines remarque que plusieurs candidats ont indiqué leurs adresses personnelles dans des quartiers résidentiels aisés proches des universités. Elle se demande si ces jeunes, qui bénéficient encore du soutien financier de leur famille, possèdent vraiment la maturité et l'indépendance nécessaires pour réussir dans un environnement de travail exigeant. Sans considérer les qualifications individuelles de chaque candidat, elle attribue les stages à des étudiants qui ont déjà une expérience de travail à temps partiel ou qui ont mentionné des difficultés financières, pensant que ces derniers sont plus aptes à comprendre les réalités du monde professionnel."
Les personnes âgées sont toutes abruties par le fait de vivre avec papa et maman.,"Au cours d'un entretien d'embauche pour un poste exigeant des compétences en technologies de pointe, le recruteur demande à la candidate, une femme dans la soixantaine ayant une longue expérience dans le domaine administratif, si elle pense pouvoir rester à jour avec les dernières innovations technologiques et suivre un rythme de travail rapide. Cette question sous-entend que son âge pourrait l'empêcher d'être à la hauteur des exigences du poste, même si son CV reflète une carrière riche et diversifiée. La candidate se sent désavantagée par cette question, se demandant si son âge est vraiment un facteur de décision pour ce poste."
